TID;ACTOR
tt0140088;Claudio Bigagli
tt0140088;Marco Messeri
tt0140088;Carlo Croccolo
tt0140337;Andy Davoli
tt0140337;Burt Young
tt0140352;Christopher Plummer
tt0140352;Al Pacino
tt0140352;Russell Crowe
tt0140379;Stanley Tucci
tt0140379;Rupert Everett
tt0140379;Kevin Kline
tt0140397;Loren Dean
tt0140397;Jason Lee
tt0140430;Marco Bonini
tt0140430;Luca Zingaretti
tt0140430;Leo Gullotta
tt0140430;Luigi Maria Burruano
tt0140439;Paolo Bonacelli
tt0140439;Alessandro Haber
tt0140590;Tom Bell
tt0140590;Hugo Speer
tt0140590;Paul Usher
tt0140612;Ciar??n Hinds
tt0140806;David Carradine
tt0140806;Michael Maloney
tt0141098;Steve Zahn
tt0141098;Ben Affleck
tt0141116;P??ter Scherer
tt0141116;Zolt??n Mucsi
tt0141120;Michael Madsen
tt0141120;Richard Hatch
tt0141120;Cary-Hiroyuki Tagawa
tt0141369;Matthew Broderick
tt0141369;Rupert Everett
tt0141399;David Hyde Pierce
tt0141399;Nathan Lane
tt0141829;Bal??zs Dobszai
tt0141829;S??ndor Cs??nyi
tt0141829;Istv??n Bicskei
tt0141829;Gyula Bencsik
tt0141907;Warren Beatty
tt0141926;Bill Paxton
tt0141926;Matthew McConaughey
tt0141926;Harvey Keitel
tt0141926;Jon Bon Jovi
tt0141974;Ray Winstone
tt0142192;Ric Young
tt0142192;Paul Ben-Victor
tt0142192;Yun-Fat Chow
tt0142192;Mark Wahlberg
tt0142201;Lucas Black
tt0142201;David Morse
tt0142215;Patrick Thomas
tt0142215;Jo??l Dalp??-Drapeau
tt0142215;Denis Bouchard
tt0142215;Mathieu Beaumier
tt0142261;Pyotr Velyaminov
tt0142261;Jorge Sanz
tt0142274;Martin Rapold
tt0142274;Stefan Gubser
tt0142274;Daniel Bill
tt0142342;Jon Stewart
tt0142342;Cole Sprouse
tt0142342;Adam Sandler
tt0142634;Carmine Caridi
tt0142634;Alan Blumenfeld
tt0142650;Josh Charles
tt0142650;Beau Bridges
tt0142650;Lloyd Bridges
tt0142659;Coolio
tt0142688;Johnny Depp
tt0142688;Frank Langella
tt0142804;Christopher Lambert
tt0142804;Leland Orser
tt0142804;Robert Joy
tt0142913;Mason Adams
tt0142913;Kieran Mulroney
tt0143096;F. Murray Abraham
tt0143096;Bronson Pinchot
tt0143096;Philip Godawa
tt0143096;Gailard Sartain
tt0143145;Pierce Brosnan
tt0143145;Robert Carlyle
tt0143196;Afonso Melo
tt0143196;Beto Coville
tt0143196;Heitor Louren??o
tt0143196;Carlos Cabral
tt0143196;Pedro Efe
tt0143261;George Newbern
tt0143261;Stephen Baldwin
tt0143261;Danny Nucci
tt0143316;Yves R??nier
tt0143316;Guillaume Canet
tt0143316;Jean Yanne
tt0143323;Hans Teeuwen
tt0143323;Peer Mascini
tt0143344;Tony Plana
tt0143344;Paul Winfield
tt0143344;Eduardo Y????ez
tt0143422;Michael Cudlitz
tt0143422;Brian Bloom
tt0143422;Jason Bercy
tt0143422;Mark Adair-Rios
tt0143657;Atmen Kelif
tt0143657;Jean Benguigui
tt0143657;Laurent Olmedo
tt0143746;Thomas Jane
tt0143746;Aaron Eckhart
tt0143900;Armin Rohde
tt0143900;Ill-Young Kim
tt0143900;Florian Lukas
tt0143924;Griffith Brewer
tt0143924;Patrick Bergin
tt0143924;Don Jordan
tt0143924;Serge Houde
tt0143944;Alessandro Gassman
tt0143944;Venantino Venantini
tt0143944;Raf Vallone
tt0144084;Justin Theroux
tt0144084;Christian Bale
tt0144084;Josh Lucas
tt0144084;Bill Sage
tt0144117;David Della Rocco
tt0144117;Sean Patrick Flanery
tt0144117;Norman Reedus
tt0144117;Willem Dafoe
tt0144134;Owen Teale
tt0144134;Alan Bates
tt0144142;Luke Wilson
tt0144142;Goran Visnjic
tt0144142;Casey Affleck
tt0144146;Christopher Lloyd
tt0144146;Adrian Paul
tt0144146;Blu Mankuma
tt0144168;Will Ferrell
tt0144168;Dan Hedaya
tt0144178;Rupert Graves
tt0144178;Nicholas Woodeson
tt0144178;Lee Ross
tt0144201;Fr??d??ric Pfluger
tt0144201;Demetre Georgalas
tt0144201;Daniel Auteuil
tt0144214;Timothy Hutton
tt0144214;James Cromwell
tt0144214;John Travolta
tt0144249;Biff Manard
tt0144249;George Miserlis
tt0144249;Matt Koruba
tt0144280;Gerald Brodin
tt0144286;Daniel Auteuil
tt0144528;Eddie Murphy
tt0144528;Larry Miller
tt0144528;John Ales
tt0144574;Steven Polito
tt0144605;Danny Nucci
tt0144605;Ben Gazzara
tt0144605;Tommy 'Tiny' Lister
tt0144608;Brendan Fraser
tt0144608;Clint Carmichael
tt0144637;Josh Marchette
tt0144637;Joey Lawrence
tt0144637;Nathan Anderson
tt0144640;Dylan McDermott
tt0144640;Matthew Perry
tt0144640;Oliver Platt
tt0144651;Danny Nucci
tt0144651;Patrick David
tt0144669;Stephen Shellen
tt0144688;Tomas Arana
tt0144688;Eric Roberts
tt0144715;Harvey Keitel
tt0144814;Dylan Bruno
tt0144814;Jason London
tt0144900;Joe Mantegna
tt0144964;Adrian Paul
tt0144964;Christopher Lambert
tt0144964;Bruce Payne
tt0145467;Syd Brisbane
tt0145467;David Field
tt0145487;Willem Dafoe
tt0145487;James Franco
tt0145487;Tobey Maguire
tt0145503;Ralph Fiennes
tt0145531;Gabriel Byrne
tt0145531;Jonathan Pryce
tt0145547;Tom Long
tt0145547;Heath Ledger
tt0145547;Bryan Brown
tt0145547;David Field
tt0145653;Ciaran Owens
tt0145653;Robert Carlyle
tt0145653;Joe Breen
tt0145660;Robert Wagner
tt0145660;Mike Myers
tt0145660;Michael York
tt0145681;Denzel Washington
tt0145681;Michael Rooker
tt0145893;Sean Patrick Flanery
tt0145893;Dylan Baker
tt0145929;Jir?? Langmajer
tt0145929;Pavel Liska
tt0146063;Forrest S. Baker III
tt0146272;Robert Blacker
tt0146309;Kevin Costner
tt0146309;Shawn Driscoll
tt0146309;Bruce Greenwood
tt0146309;Drake Cook
tt0146315;Nigel Le Vaillant
tt0146316;Iain Glen
tt0146316;Jon Voight
tt0146316;Noah Taylor
tt0146409;Stu 'Large' Riley
tt0146409;Jarrod Bunch
tt0146409;Manuel Cabral
tt0146516;Aidan Gillen
tt0146516;Mark Boone Junior
tt0146675;Kevin Pollak
tt0146675;Gabriel Byrne
tt0146675;Arnold Schwarzenegger
tt0146786;Richard Lewis
tt0146786;Sean Squire
tt0146786;Gerry Becker
tt0146803;Steven Tyler
tt0146803;Nick Chinlund
tt0146803;Paul Sorvino
tt0146838;Dennis Quaid
tt0146838;Al Pacino
tt0146838;James Woods
tt0146879;Ryan Alosio
tt0146879;Tom Hanson
tt0146882;Todd Louiso
tt0146882;John Cusack
tt0146882;Jack Black
tt0146984;Matt Damon
tt0146984;Bruce McGill
tt0146984;Will Smith
tt0147287;William Forsythe
tt0147287;Jon Bon Jovi
tt0147447;Rocco Siffredi
tt0147447;Tony Martino
tt0147486;David James Alexander
tt0147486;Morgan Rusler
tt0147599;Erich Anderson
tt0147599;Cecil 'Shuckey Duckey' Armstrong
tt0147599;Mark Adair-Rios
tt0147643;Jay Tavare
tt0147643;Chuma Gault
tt0147643;Catero Colbert
tt0147800;Joseph Gordon-Levitt
tt0147800;Heath Ledger
tt0147883;Jean Nouvel
tt0147883;Jean-Luc Godard
tt0147883;Thomas
tt0147883;R??diger Vogler
tt0148031;Rodney A. Grant
tt0148031;Robin Clarke
tt0148031;Mick Cain
tt0148095;Andy Rapoport
tt0148095;Kris Arnold
tt0148095;Jack Daniel
tt0148095;Waleed Zuaiter
tt0148103;Predrag 'Miki' Manojlovic
tt0148103;Alexandre M??rineau
tt0148120;Matt Brundage
tt0148120;Matthew Clark
tt0148120;Mike Allred
tt0148303;Pierre-Luc Brillant
tt0148303;Yves Jacques
tt0148303;James Hyndman
tt0148403;Terry Elsworth
tt0148403;Armin Armani
tt0148415;Richard Lounello
tt0148421;Tom Mason
tt0148421;Armand Assante
tt0148421;Joe Grifasi
tt0148583;Richard Roxburgh
tt0148813;Corey Feldman
tt0148813;George Hamilton
tt0148813;Trevor Goddard
tt0149253;Vincent Riotta
tt0149253;Robert Farrior
tt0149253;Luca Zingaretti
tt0149253;Roy Scheider
tt0149261;Samuel L. Jackson
tt0149261;Thomas Jane
tt0149357;Timothy Webber
tt0149357;Tygh Runyan
tt0149357;Tony Nardi
tt0149357;Brendan Fletcher
tt0149367;Paul Newman
tt0149367;Dermot Mulroney
tt0149568;Rajesh Khanna
tt0149568;Akshaye Khanna
tt0149581;Ingar Helge Gimle
tt0149581;Per Christian Ellefsen
tt0149581;Gard B. Eidsvold
tt0149624;Matt Damon
tt0149624;Henry Thomas
tt0149632;James Thorpe
tt0149650;Oleg Fyodorov
tt0149650;Andrey Krasko
tt0149650;Aleksandr Polovtsev
tt0149650;Viktor Bychkov
tt0149691;Hart Bochner
tt0149898;Rory Cochrane
tt0149898;Ron Silver
tt0150021;William Forsythe
tt0150021;Leslie Nielsen
tt0150021;Lochlyn Munro
tt0150176;James Roday
tt0150216;John Cusack
tt0150216;Hank Azaria
tt0150216;Rub??n Blades
tt0150337;Robert Joy
tt0150337;Pete Postlethwaite
tt0150337;Jordan Harvey
tt0150377;Tommy Lee Jones
tt0150377;Bruce Greenwood
tt0150377;Benjamin Weir
tt0150488;David Baker
tt0150488;David Bowie
tt0150488;Clint Dyer
tt0150492;F.G. Houston
tt0150492;Richard Almond
tt0150492;Mark Hoadley
tt0150492;William Harrity
tt0150500;Scott Valentine
tt0150500;Daniel Baldwin
tt0150500;Frank Zagarino
tt0150634;Jacob Chase
tt0150634;John Carroll Lynch
tt0150641;Simon Lyndon
tt0150641;Marin Mimica
tt0150786;John Gordon Sinclair
tt0150786;John Murtagh
tt0150786;Hugh McCue
tt0150849;Christopher Boyer
tt0150849;Radmar Agana Jao
tt0150992;Ajay Devgn
tt0150992;Salman Khan
tt0151022;Todd Tevlin
tt0151022;D.J. Vivona
tt0151047;Martin Donovan
tt0151047;Max Cullen
tt0151047;Rufus Sewell
tt0151137;John Malkovich
tt0151137;St??phane Algoud
tt0151137;Rab Affleck
tt0151150;Chandrachur Singh
tt0151150;Shah Rukh Khan
tt0151150;Sharad S. Kapoor
tt0151239;John Fairlie
tt0151239;Donny Terranova
tt0151305;Travis Patton
tt0151309;Joe Grisaffi
tt0151309;Garrison Wynn
tt0151325;Nathaniel Arcand
tt0151325;Travis Dugas
tt0151325;Dakota House
tt0151325;R. Keith Harris
tt0151331;Jonathan Penner
tt0151331;Norman Reedus
tt0151331;Jamey Sheridan
tt0151331;Randall Batinkoff
tt0151568;Allan Corduner
tt0151568;Dexter Fletcher
tt0151568;Jim Broadbent
tt0151582;Owen Wilson
tt0151582;Dennis Haysbert
tt0151582;Dwight Yoakam
tt0151594;Fabrizio Bentivoglio
tt0151594;Robert Forza
tt0151594;Edgar Harris Jr.
tt0151685;Frank Aragon
tt0151738;David Arquette
tt0151738;Michael Vartan
tt0151778;Cameron Sturn
tt0151778;John McCafferty
tt0151804;Ajay Naidu
tt0151804;David Herman
tt0151804;Ron Livingston
tt0152015;Guillaume Depardieu
tt0152083;Giorgio Caputo
tt0152083;Marcello Catalano
tt0152174;Christopher Heyerdahl
tt0152174;Alan Fawcett
tt0152409;Nikolay Trofimov
tt0152409;Armen Dzhigarkhanyan
tt0152409;Aleksandr Abdulov
tt0152409;Kirill Lavrov
tt0152766;Junior
tt0152836;Akshaye Khanna
tt0152836;Anil Kapoor
tt0152836;Alok Nath
tt0152946;Paul Soles
tt0152946;Benjamin Plener
tt0152946;Kris Lemche
tt0153012;Charles Napier
tt0153012;Michael Madsen
tt0153012;L.P. Brown III
tt0153012;Brion James
tt0153031;Erik Palladino
tt0153031;Jeremy Sisto
tt0153032;Ian Hart
tt0153032;Douglas Henshall
tt0153100;Linden Ashby
tt0153100;Larry Drake
tt0153100;Melvin Van Peebles
tt0153464;Sean Penn
tt0153464;James Fox
tt0153533;Rob Carr
tt0153533;Mark Mannette
tt0153533;Matt Oppy
tt0153546;Bo Lyckman
tt0153546;Mark Bagnall
tt0153546;Kevin Knapman
tt0153546;Michael Legge
tt0153608;Giancarlo Giannini
tt0153608;Vincenzo Peluso
tt0153608;Max Malatesta
tt0153758;Bob Felts
tt0153758;Paul Fisher
tt0153758;Sam Forsyth
tt0153758;Anthony Brown
tt0153821;Bernard Moody
tt0153821;Morgan Palmer Hubbard
tt0153821;Peter Muller
tt0153821;Danny Lineham
tt0153866;Eric Schaeffer
tt0153866;Zane Adlum
tt0153866;Devin Matthews
tt0153866;Eric Mabius
tt0154187;William Shephard
tt0154187;Rich Werner
tt0154187;Jonathan Klein
tt0154187;William Dennis Hunt
tt0154352;William S. Burroughs
tt0154352;Patrick Achdjian
tt0154443;Matthew Delamere
tt0154443;John Standing
tt0154750;Tapio Liinoja
tt0154750;Martti Suosalo
tt0154750;Heikki Nousiainen
tt0154901;Burt Ward
tt0154901;Mark 'Woody' Keppel
tt0154901;Miles O'Keeffe
tt0154908;Sewell Whitney
tt0154908;Rusty De Wees
tt0154908;George Woodard
tt0155150;Johnny Green
tt0155150;Michael Ensign
tt0155197;Jonathan Taylor Thomas
tt0155197;Jesse Bradford
tt0155197;Jordan Brower
tt0155198;Jason London
tt0155198;Phill Lewis
tt0155198;Erin Beaux
tt0155267;Pierce Brosnan
tt0155267;Ben Gazzara
tt0155267;Denis Leary
tt0155388;Matthew Pidgeon
tt0155388;Nigel Hawthorne
tt0155388;Jeremy Northam
tt0155711;Robert De Niro
tt0155711;Chris Bauer
tt0155711;Philip Seymour Hoffman
tt0155711;Barry Miller
tt0155714;Michael Bigney
tt0155714;James Hoenscheidt
tt0155714;Erick H. Weir
tt0155722;Joachim Kr??l
tt0155722;Stefano Dionisi
tt0155722;Ben Becker
tt0155723;Henry Thomas
tt0155723;David Strathairn
tt0155723;Danny Nelson
tt0155732;Martin Sheen
tt0155732;Robert Carradine
tt0155732;Dick Chaney
tt0155732;George Nix
tt0155754;Haley Joel Osment
tt0155754;Trevor Morgan
tt0155754;Pat Morita
tt0155845;Gard B. Eidsvold
tt0155845;Ole Lemmeke
tt0155845;Rolf Lassg??rd
tt0155940;Marc Coppola
tt0155940;Richard Hillman
tt0155940;Robert Carradine
tt0155940;Morton Downey Jr.
tt0156017;Felix von Manteuffel
tt0156017;Sylvester Groth
tt0156020;Chad Christ
tt0156020;Richard M. Stuart
tt0156020;Vincent Kartheiser
tt0156038;Zafer Alg??z
tt0156038;G??ven Kira??
tt0156096;Liev Schreiber
tt0156096;Ned Beatty
tt0156096;Campbell Scott
tt0156096;Ian Hart
tt0156106;Stanley Kamel
tt0156106;Brad Rowe
tt0156106;Seth Green
tt0156263;Sam Dean
tt0156263;Will Dean
tt0156263;G. Zachariah White
tt0156323;Dave Chappelle
tt0156323;Danny DeVito
tt0156323;Norm MacDonald
tt0156372;Matt Bailey
tt0156376;Qadr Camillo
tt0156376;David Brown
tt0156376;40 Glocc
tt0156413;James Duval
tt0156413;Christopher Plummer
tt0156417;Christopher Wiehl
tt0156417;Robert Floyd
tt0156515;Stephen Dorff
tt0156546;John Savage
tt0156546;Lenny von Dohlen
tt0156546;Jason London
tt0156575;Antonio Wannek
tt0156575;Lou Bihler
tt0156575;Heinz-Werner Kraehkamp
tt0156639;David Rasche
tt0156639;Chris Langham
tt0156639;Craig Ferguson
tt0156709;James Burton
tt0156709;David Marantz
tt0156709;Don Carter
tt0156709;David Deblinger
tt0156711;Christopher Walken
tt0156711;Robert Forster
tt0156711;Michael Rapaport
tt0156741;Mark Ruffalo
tt0156741;Alan Gelfant
tt0156741;Manuel Cabral
tt0156757;Maclean Stewart
tt0156757;Tim Loane
tt0156757;Russell Smith
tt0156757;William Ash
tt0156807;Yahoo Serious
tt0156807;David Field
tt0156807;Grant Piro
tt0156812;Kevin Bacon
tt0156812;Frankie Muniz
tt0156812;Luke Wilson
tt0156841;Rupert Everett
tt0156841;Benjamin Bratt
tt0156859;Rider Strong
tt0156859;Adam Frost
tt0156859;John Heard
tt0156904;Michael DeGood
tt0156904;Craig Wasson
tt0156934;Harrison Ford
tt0156934;Charles S. Dutton
tt0156942;Dante Basco
tt0156942;Douglas Spain
tt0157007;Michael Zelniker
tt0157007;John Mellencamp
tt0157075;Craig Bierko
tt0157075;Donal Lardner Ward
tt0157075;Tony Guma
tt0157075;Will Ferrell
tt0157122;Erland Josephson
tt0157122;Thomas Hanzon
tt0157122;Krister Henriksson
tt0157191;George De La Pena
tt0157191;Patrick Swayze
tt0157191;Matthew Walker
tt0157202;Mo Gallini
tt0157202;David Bowe
tt0157202;William Bumiller
tt0157262;Ezio Greggio
tt0157262;Leslie Nielsen
tt0157262;Peter Egan
tt0157427;Christopher Atkins
tt0157427;Billy Drago
tt0157427;Bentley Mitchum
tt0157427;Joe Lara
tt0157472;Michael Biehn
tt0157472;Jesse Bradford
tt0157472;French Stewart
tt0157500;Ho Chow
tt0157500;Stephen Coombes
tt0157500;Rob Shields
tt0157500;Michael Chan
tt0157500;Christopher Lee Clements
tt0157583;Dougray Scott
tt0157583;Jeremy Northam
tt0157655;Brian Keith
tt0157655;Donald Burton
tt0157655;Ted McGinley
tt0157655;Bernie Kopell
tt0157655;Jack Scalia
tt0158033;Ewan McGregor
tt0158033;Andrew Scott
tt0158033;Vinnie McCabe
tt0158117;Pedro Abrunhosa
tt0158117;Antoine Chappey
tt0158369;Kiefer Sutherland
tt0158369;Michael Moriarty
tt0158371;Ben Duncan
tt0158371;Sean Penn
tt0158371;Woody Allen
tt0158404;William Sabin
tt0158483;Seymour Cassel
tt0158483;Harry Dean Stanton
tt0158581;Jacob Ericksson
tt0158583;Timothy Hutton
tt0158583;Kevin Pollak
tt0158607;Magn??s J??nsson
tt0158607;Michael Tierney
tt0158607;Josh Blackhill
tt0158607;Terence Tierney
tt0158622;Mark Addy
tt0158622;Stephen Baldwin
tt0158671;Michael Dudikoff
tt0158671;Daniel Pilon
tt0158689;Joseph Panzarella
tt0158689;John Panzarella
tt0158689;Nick Panzarella
tt0158692;Markku Peltola
tt0158692;Andr?? Wilms
tt0158692;Sakari Kuosmanen
tt0158696;Viktor Taus
tt0158696;Mikul??s Kren
tt0158696;Mejla Hlavsa
tt0158717;Lasse P??ysti
tt0158717;Jarmo M??kinen
tt0158717;Vesa Vierikko
tt0158717;Pirkka-Pekka Petelius
tt0158811;Dave Goelz
tt0158811;Bill Barretta
tt0158811;Steve Whitmire
tt0158811;Jerry Nelson
tt0158871;Mikkel Bay
tt0158871;Anders Valentinus Dam
tt0158871;Nikolaj Coster-Waldau
tt0158905;Christian Gr??nvall
tt0158905;Claes Bang
tt0158905;Thomas Levin
tt0158937;David Rasche
tt0158937;William Fichtner
tt0158937;John C. Reilly
tt0158983;Isaac Hayes
tt0158983;Trey Parker
tt0158983;Matt Stone
tt0159031;Karl Bille
tt0159060;Ethan Suplee
tt0159060;Coolio
tt0159060;Kevin Connolly
tt0159097;Josh Hartnett
tt0159097;James Woods
tt0159101;Keith Carradine
tt0159101;Judd Hirsch
tt0159101;Brian Dennehy
tt0159103;Robert Patrick
tt0159103;John Verea
tt0159103;Fred Ward
tt0159230;Carmine Caridi
tt0159230;Joey Dente
tt0159233;Ernest Borgnine
tt0159233;James Morrison
tt0159253;Rico
tt0159253;George Rohrbach
tt0159253;Josh Cameron
tt0159253;Edward Symington
tt0159254;Bob Elkins
tt0159254;Perry Samuels
tt0159254;Mike Dennis
tt0159259;Sean Gunn
tt0159259;Daniel Cantor
tt0159259;Alan Cox
tt0159259;Armin Shimerman
tt0159272;Tony Peters
tt0159272;Dado Jehan
tt0159272;Faruk Pruti
tt0159272;Thomas Goodridge
tt0159273;Gene Hackman
tt0159273;Owen Wilson
tt0159273;Gabriel Macht
tt0159273;Charles Malik Whitfield
tt0159277;Michael Pe??a
tt0159291;Casey Affleck
tt0159291;Nestor Carbonell
tt0159293;Michael Chiklis
tt0159293;Ray 'Boom Boom' Mancini
tt0159293;Rod Steiger
tt0159365;Jude Law
tt0159371;Shawn Kerwin
tt0159371;Jack Bradley
tt0159371;Harry Mitchell
tt0159371;Chip Duford
tt0159371;Tony Abruzzo
tt0159373;James Wilby
tt0159377;Al Harrington
tt0159377;Bryce Chamberlain
tt0159377;Dakota House
tt0159378;Robert Pascucci
tt0159378;Tony Devon
tt0159378;John E. Vitali
tt0159379;Steven Mackintosh
tt0159379;Bernard Hill
tt0159379;Eddie Izzard
tt0159392;Marshall Manesh
tt0159392;Michael Castner
tt0159396;Liam Waite
tt0159396;Zack Ward
tt0159396;William Forsythe
tt0159396;Tom Arnold
tt0159401;Ken Stott
tt0159401;Billy Connolly
tt0159401;Iain Robertson
tt0159415;Karra Elejalde
tt0159415;Diego Luna
tt0159421;Kevin Clash
tt0159421;Mandy Patinkin
tt0159485;Samuli Edelmann
tt0159485;Kalevi Haapoja
tt0159485;Teemu Lehtil??
tt0159485;Juha Veijonen
tt0159542;David Lansbury
tt0159542;Nick Gregory
tt0159542;John Glover
tt0159603;Frederick Stuart
tt0159603;Fedja van Hu??t
tt0159624;Ramiro Orci
tt0159624;Germ??n Robles
tt0159641;Benjamin Pascoe
tt0159641;Jeremy Fox
tt0159703;Tomi Salmela
tt0159703;Kai Lehtinen
tt0159730;Taylor Nichols
tt0159730;Mike Binder
tt0159780;Jeremy Fox
tt0159780;Ev Lunning
tt0159784;Donal Logue
tt0159784;Russell Wong
tt0159784;Skeet Ulrich
tt0159797;Robert Bockstael
tt0159797;Bernard Behrens
tt0159797;Ron Gabriel
tt0159958;Adrian Brine
tt0159958;Joe Maruzzo
tt0159995;Jim Belushi
tt0159995;Kyle Chandler
tt0159995;Frank John Hughes
tt0160009;Maury Chaykin
tt0160009;Wesley Snipes
tt0160016;Blair Underwood
tt0160016;Michael Beach
tt0160127;Bill Murray
tt0160182;John Corbett
tt0160184;Charles S. Dutton
tt0160184;Sylvester Stallone
tt0160184;Kris Kristofferson
tt0160213;Rodney Hicks
tt0160213;Worth Howe
tt0160216;Jack Warden
tt0160216;Jeremy James Kissner
tt0160216;Jon Voight
tt0160216;Jesse James
tt0160229;Mark Ballou
tt0160229;Courtney Gains
tt0160229;Jeremy Jordan
tt0160236;Eric Idle
tt0160236;Alfred Molina
tt0160236;Brendan Fraser
tt0160239;Eric Gustavson
tt0160239;Paul Satterfield
tt0160240;Max Wright
tt0160240;Sean Runnette
tt0160240;Barry Del Sherman
tt0160256;Heino Ferch
tt0160256;James Russo
tt0160256;Steven Waddington
tt0160261;Mike Pniewski
tt0160261;Salvator Xuereb
tt0160261;George Faughnan
tt0160270;Guy Wegener
tt0160270;Charles Clough
tt0160270;Christopher Trunell
tt0160275;John Kani
tt0160275;Vusi Kunene
tt0160275;Jan Ellis
tt0160275;David S. Lee
tt0160278;John Heard
tt0160278;Christopher Heyerdahl
tt0160278;Patrick Thomas
tt0160289;Balthazar Getty
tt0160289;Jason Cairns
tt0160298;Donald Faison
tt0160298;Guy Torry
tt0160298;Deon Richmond
tt0160306;Adam S. Barta
tt0160307;John Savage
tt0160307;Steve Parlavecchio
tt0160307;Vicellous Shannon
tt0160307;Rodrigo Obreg??n
tt0160338;Stephen Rea
tt0160370;Dave McCrea
tt0160370;Benjamin J. Cain Jr.
tt0160370;David M. Wallace
tt0160376;Trevor Lovell
tt0160376;Jon Briddell
tt0160395;James Wilby
tt0160395;Jonathan Firth
tt0160399;Gary Sinise
tt0160399;Shane Brolly
tt0160399;Vincent D'Onofrio
tt0160401;LL Cool J
tt0160401;Omar Epps
tt0160401;Stanley Tucci
tt0160403;Jerry Stiller
tt0160403;Max Perlich
tt0160405;Scott Trost
tt0160412;Brad Cook
tt0160412;Ben Di Gregorio
tt0160412;Caroline Blakeselee
tt0160412;Steven R. Barron
tt0160413;Ngaio S. Bealum
tt0160413;Stephen B
tt0160413;Brian Allen
tt0160414;Ryan Bollman
tt0160414;Ken Marino
tt0160425;Anthony Clark
tt0160429;Martin Vidnovic
tt0160429;Ian Richardson
tt0160434;Geoffrey Lower
tt0160434;Peter Sarsgaard
tt0160446;Chambers Stevens
tt0160446;Gavin Carlton
tt0160446;Todd Langwell
tt0160446;Tracy Perdue
tt0160446;Frank Tryon
tt0160446;Patrick Gwaltney
tt0160447;Ernest Borgnine
tt0160447;Jeffrey Sharmat
tt0160472;Ernie Hudson
tt0160472;Kevin Thornton
tt0160480;Edgar Garcia
tt0160480;Kent Burnham
tt0160481;Michael Ansara
tt0160481;T.J. Lowther
tt0160484;Philip Baker Hall
tt0160484;Ben Chaplin
tt0160487;Sticky Fingaz
tt0160487;Trevor David
tt0160487;Steven Peacock Jacoby
tt0160487;Q-Tip
tt0160495;Luis Guzm??n
tt0160495;Vincent Kartheiser
tt0160495;James Caan
tt0160498;Scott Bakula
tt0160498;Cheech Marin
tt0160498;Robert Beltran
tt0160508;Hiroshi Miyauchi
tt0160508;Shun'ya Wazaki
tt0160508;Hiroyuki Watanabe
tt0160508;K??tar?? Yoshida
tt0160508;Tomor?? Taguchi
tt0160509;Niall O'Shea
tt0160509;Ciaran Owens
tt0160513;David Strathairn
tt0160518;Bret Domrose
tt0160518;Jason Hall
tt0160518;Patrick Dempsey
tt0160534;Simon Chandler
tt0160534;Peter Jones
tt0160534;James Fleet
tt0160540;John Holyoke
tt0160540;Jeff Weatherford
tt0160547;Joe Mantegna
tt0160547;Peter Coyote
tt0160550;Aleksandr Baluev
tt0160572;Kelsey Grammer
tt0160572;Darryl M. Bell
tt0160574;Blake Steury
tt0160574;Sean O'Bryan
tt0160574;Michael Greene
tt0160596;Christopher Eccleston
tt0160596;Yvan Attal
tt0160607;George Sereika
tt0160607;Seth Walther
tt0160611;Kevin Spacey
tt0160611;Peter Mullan
tt0160611;Stephen Dillane
tt0160616;David Aaron Baker
tt0160616;Campbell Scott
tt0160620;James Naughton
tt0160620;Adrien Brody
tt0160644;Hadrian Dagannaud-Brouard
tt0160652;Maxwell Caulfield
tt0160663;Blake Heron
tt0160663;Adam LaVorgna
tt0160663;Tony Denman
tt0160672;Noah Fleiss
tt0160672;Austin Pendleton
tt0160706;Holt Boggs
tt0160706;Matt Beckham
tt0160706;Glen Vorhis
tt0160710;Rockmond Dunbar
tt0160710;Seth Gilliam
tt0160710;Andre M. Johnson
tt0160710;Dwight Ewell
tt0160721;Lorne Hughes
tt0160721;Erik Adams
